/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,WZTo3LNu,2016preVFP,4.43,9633623.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,WminusHToTauTau,2016preVFP,0.0334,1885427.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,WplusHToTauTau,2016preVFP,0.0527,1915820.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,ZHToTauTau,2016preVFP,0.477,2481740.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,ZZTo2Q2L,2016preVFP,3.676,16060738.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,ZZTo4L,2016preVFP,1.325,49691000.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,ttHToNonbb,2016preVFP,0.212,1977996.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,ttHTobb,2016preVFP,0.295,4622000.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-100,2016preVFP,48.6,127934.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-110,2016preVFP,48.6,135329.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-30,2016preVFP,48.6,169077.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-40,2016preVFP,48.6,187858.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-50,2016preVFP,48.6,115103.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-60,2016preVFP,48.6,132379.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-70,2016preVFP,48.6,156969.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-80,2016preVFP,48.6,130957.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-15_MA2-90,2016preVFP,48.6,167714.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-100,2016preVFP,48.6,181979.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-40,2016preVFP,48.6,156711.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-50,2016preVFP,48.6,176615.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-60,2016preVFP,48.6,139173.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-70,2016preVFP,48.6,142422.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-80,2016preVFP,48.6,132402.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-20_MA2-90,2016preVFP,48.6,141378.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-30_MA2-60,2016preVFP,48.6,211844.0
